County Code,Site Num,POC,Latitude,Longitude,Datum,Date Local,Event Type,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Method Code,Method Name,Local Site Name,Address,County Name,City Name,CBSA Name
19,2016,1,36.710833,-119.7775,WGS84,4/11/21,None,22,92,13.436364,23.3,20,22,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/12/21,None,23,96,18.765217,31.5,20,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/13/21,None,23,96,14.452174,22.5,6,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/14/21,None,21,88,10.57619,21.3,22,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/15/21,None,23,96,17.473913,31.4,20,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/16/21,None,23,96,16.556522,28.1,19,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/17/21,None,23,96,14.73913,28.1,23,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/18/21,None,22,92,16.290909,30.2,21,28,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/19/21,None,23,96,18.108696,27.7,19,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/20/21,None,23,96,12.352174,19.9,15,18,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/21/21,None,19,79,17.189474,36.3,19,34,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/22/21,None,21,88,16.914286,21.7,18,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/23/21,None,23,96,16.16087,26.7,19,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/24/21,None,23,96,9.082609,16.4,4,15,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/25/21,None,22,92,6.695455,10.9,15,9,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/26/21,None,22,92,14.5,21.9,5,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/27/21,None,23,96,15.721739,33.4,20,31,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/28/21,None,22,92,24.031818,45.0,22,42,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/29/21,None,23,96,27.565217,40.4,0,38,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,4/30/21,None,23,96,23.256522,42.5,19,40,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/1/21,None,23,96,10.978261,15.0,5,14,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/2/21,None,22,92,8.690909,17.1,19,16,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/3/21,None,23,96,19.330435,41.9,21,39,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/4/21,None,23,96,24.721739,40.5,21,38,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/5/21,None,23,96,20.63913,28.6,19,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/6/21,None,23,96,16.108696,25.4,14,24,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/7/21,None,23,96,16.952174,26.3,20,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/8/21,None,23,96,13.965217,24.1,20,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/9/21,None,22,92,13.486364,31.6,2,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/10/21,None,21,88,22.428571,32.8,19,30,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/11/21,None,23,96,26.169565,43.0,21,41,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/12/21,None,23,96,23.578261,39.1,19,37,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/13/21,None,23,96,21.491304,33.3,4,31,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/14/21,None,23,96,20.186957,30.7,4,28,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/15/21,None,23,96,8.795652,14.0,18,13,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/16/21,None,22,92,8.922727,16.5,19,15,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/17/21,None,23,96,15.921739,25.2,17,24,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/18/21,None,23,96,17.482609,24.0,17,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/19/21,None,23,96,17.056522,26.7,5,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/20/21,None,23,96,15.056522,24.4,5,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/21/21,None,23,96,15.578261,30.7,22,28,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/22/21,None,23,96,13.069565,20.6,19,19,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/23/21,None,22,92,11.809091,19.1,19,18,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/24/21,None,23,96,20.047826,36.0,19,34,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/25/21,None,23,96,13.986957,19.1,12,18,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/26/21,None,23,96,20.708696,30.2,19,28,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/27/21,None,23,96,21.33913,32.4,5,30,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/28/21,None,23,96,16.373913,27.8,19,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/29/21,None,23,96,10.926087,15.3,18,14,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/30/21,None,22,92,12.613636,28.7,23,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,5/31/21,None,23,96,20.426087,36.7,19,34,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/1/21,None,23,96,21.613043,32.3,4,30,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/2/21,None,23,96,23.891304,31.5,8,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/3/21,None,23,96,21.317391,27.0,20,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/4/21,None,23,96,19.378261,28.5,4,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/5/21,None,23,96,14.456522,21.2,4,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/6/21,None,22,92,11.159091,17.0,18,16,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/7/21,None,23,96,13.821739,21.2,11,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/8/21,None,23,96,15.495652,22.7,5,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/9/21,None,22,92,14.063636,21.7,4,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/10/21,None,24,100,15.004167,22.4,19,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/11/21,None,24,100,17.375,28.7,19,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/12/21,None,24,100,11.7625,17.0,21,16,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/13/21,None,24,100,8.05,14.7,18,13,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/14/21,None,24,100,11.366667,17.3,19,16,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/15/21,None,22,92,16.745455,27.4,19,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/16/21,None,23,96,27.552174,38.9,22,36,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/17/21,None,23,96,33.682609,48.5,20,45,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/18/21,None,23,96,30.317391,50.1,0,47,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/19/21,None,23,96,18.76087,31.3,0,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/20/21,None,22,92,14.9,30.4,20,28,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/21/21,None,23,96,18.117391,24.2,8,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/22/21,None,23,96,15.034783,21.0,12,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/23/21,None,23,96,15.456522,22.7,19,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/24/21,None,23,96,15.495652,21.0,19,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/25/21,None,23,96,17.813043,29.0,21,27,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/26/21,None,23,96,14.143478,22.3,20,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/27/21,None,22,92,13.368182,17.7,20,16,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/28/21,None,23,96,16.7,22.9,13,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/29/21,None,23,96,16.852174,25.4,19,24,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,6/30/21,None,23,96,19.434783,25.4,5,24,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/1/21,None,20,83,19.39,24.7,15,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/2/21,None,23,96,20.0,28.1,18,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/3/21,None,23,96,13.43913,19.0,8,18,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/4/21,None,22,92,9.177273,14.9,20,13,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/5/21,None,23,96,11.656522,20.3,19,19,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/6/21,None,23,96,13.826087,18.6,5,17,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/7/21,None,23,96,15.130435,22.1,19,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/8/21,None,23,96,15.526087,22.0,19,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/9/21,None,23,96,15.756522,24.4,9,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/10/21,None,23,96,12.06087,19.6,4,18,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/11/21,None,22,92,10.359091,16.9,19,15,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/12/21,None,23,96,18.904348,24.6,20,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/13/21,None,17,71,20.147059,28.0,18,26,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/14/21,None,23,96,21.317391,27.2,17,25,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/15/21,None,19,79,22.121053,30.5,20,28,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/16/21,None,23,96,20.952174,31.5,19,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/17/21,None,23,96,15.878261,24.9,20,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/18/21,None,22,92,13.068182,22.3,20,21,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/19/21,None,23,96,22.7,33.6,7,31,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/20/21,None,23,96,21.204348,31.5,9,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/21/21,None,23,96,21.747826,34.4,20,32,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/22/21,None,23,96,22.882609,29.8,20,27,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/23/21,None,20,83,25.425,33.3,19,31,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/24/21,None,23,96,17.308696,24.8,5,23,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/25/21,None,22,92,12.431818,21.0,18,20,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/26/21,None,21,88,21.147619,35.4,4,33,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/27/21,None,21,88,22.538095,31.0,8,29,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
19,2016,1,36.710833,-119.7775,WGS84,7/28/21,None,19,79,20.563158,32.3,20,30,212,Teledyne Model T500U - Cavity Attenuated Phase Shift Spectroscopy,Fresno-Foundry,2482 Foundry Park Ave,Fresno,Fresno,"Fresno, CA"
